
"Powerstar Pinetown TCD";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10264;"09:38 10.02.2026";"Parking 00  d 00  h 04 min";"South Africa, Maphumulo Local Municipality, Mapumulo, R74Geofence: Natal";275:56:58
10262;"12:35 10.02.2026";"Parking 11 d 1 h 35 min";"South Africa, Maphumulo Local Municipality, Mapumulo, R74Geofence: Natal";273:00:01
10607;"09:09 11.02.2026";"Parking 7 d 00  h 01 min";"South Africa, 1930, Emfuleni Local Municipality, Emfuleni Ward 15, Kelvin StreetGeofence: Gauteng";252:26:12
10263;"08:26 21.02.2026";"Parking 1 d 10 h 41 min";"South Africa, 3100, Abaqulusi Local Municipality, Abaqulusi Ward 7, P34-4Geofence: Natal";13:09:01
10338;"11:44 21.02.2026";"Parking 00  d 00  h 08 min";"South Africa, 4241, Hibiscus Coast Local Municipality, Umtentweni, Sea Park, Link RoadGeofence: Natal";09:51:27
"Powerstar PMB - Almighty Equipment";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
9864;"20:02 20.08.2025";"Parking 183 d 15 h 24 min";"South Africa, Pietermaritzburg, Msunduzi Ward 5, D1125Geofence: Natal";4441:33:08
9728;"04:44 24.08.2025";"Parking 180 d 6 h 53 min";"South Africa, Mbizana Local Municipality, Mbizana Ward 31Geofence: Eastern Cape";4360:50:54
10232;"09:59 19.11.2025";"Parking 93 d 1 h 28 min";"South Africa, 2001, City of Johannesburg Metropolitan Municipality, Johannesburg, Kew, 13th RoadGeofence: Gauteng";2267:36:47
10444;"13:27 01.12.2025";"Moving 32 km/h";"Zimbabwe, Municipality of Beitbridge, Harare-Beitbridge Highway";1976:07:54
9694;"15:54 05.12.2025";"Moving 37 km/h";"South Africa, 4241, Hibiscus Coast Local Municipality, Hibiscus Coast Ward 15, D365Geofence: Natal";1877:41:09
9742;"11:06 08.01.2026";"Parking 43 d 3 h 02 min";"South Africa, Mandeni Local Municipality, Mandeni Ward 12Geofence: Natal";1066:29:35
9882;"06:38 18.01.2026";"Moving 52 km/h";"Zimbabwe, Municipality of Beitbridge, Harare-Beitbridge Highway";830:56:53
10345;"06:52 18.01.2026";Stopped;"Zimbabwe, Municipality of Beitbridge, Harare-Beitbridge Highway";830:43:10
10344;"08:58 26.01.2026";"Parking 00  d 00  h 38 min";"South Africa, 2001, City of Johannesburg Metropolitan Municipality, Johannesburg, Kew, 12th RoadGeofence: Gauteng";636:37:13
10282;"21:04 28.01.2026";"Parking 00  d 00  h 10 min";"Zimbabwe, Municipality of Beitbridge, Beitbridge";576:31:31
10528;"10:05 12.02.2026";"Parking 00  d 00  h 21 min";"South Africa, 3200, Pietermaritzburg, Meadows, C.B. Downes RoadGeofence: Natal, powerstar PMB almighty equipment";227:30:10
9729;"19:39 15.02.2026";"Parking 18 d 11 h 32 min";"South Africa, Ladysmith, Emnambithi/Ladysmith Ward 27Geofence: Natal";145:56:05
10508;"06:37 16.02.2026";"Parking 00  d 22 h 03 min";"Zambia, Kafue, Kafue Road";134:58:47
10507;"08:23 16.02.2026";"Parking 00  d 00  h 50 min";"Zambia, Kafue, Kafue Road";133:11:56
10033;"16:42 18.02.2026";"Parking 00  d 1 h 01 min";"South Africa, 3610, eThekwini Ward 15, Le Mans PlaceGeofence: Natal";76:53:21
9704;"10:47 20.02.2026";"Parking 00  d 22 h 43 min";Mozambique;34:48:26
10284;"17:42 20.02.2026";"Parking 00  d 2 h 21 min";"South Africa, Pietermaritzburg, Msunduzi Ward 29Geofence: Natal";27:53:38
10054;"02:50 21.02.2026";"Parking 00  d 00  h 50 min";Zambia;18:44:56
10271;"06:50 21.02.2026";"Parking 2 d 21 h 03 min";"South Africa, 3201, uMgeni Local Municipality, uMngeni Ward 6Geofence: Natal";14:45:04
10146;"07:09 21.02.2026";"Moving 13 km/h";"South Africa, Lephalale Local Municipality, Lephalale Ward 2Geofence: Limpopo";14:25:55
10229;"12:31 21.02.2026";"Parking 2 d 20 h 05 min";"South Africa, 3220, uMshwathi Local Municipality, uMshwathi Ward 9Geofence: Natal";09:04:02
10431;"13:38 21.02.2026";"Moving 6 km/h";"South Africa, Mkhondo Local Municipality, Mkhondo Ward 6, N2Geofence: Mpumalanga";07:57:47
10046;"16:11 21.02.2026";"Parking 3 d 3 h 41 min";"Zambia, Dongas";05:23:56
10032;"17:19 21.02.2026";"Parking 1 d 00  h 51 min";"South Africa, uMgeni Local Municipality, uMngeni Ward 8, Mandela DriveGeofence: Natal";04:16:32
9817;"17:29 21.02.2026";"Parking 00  d 1 h 14 min";"South Africa, 4270, Hibiscus Coast Local Municipality, Hibiscus Coast Ward 19, Cemetery RoadGeofence: Natal";04:05:50
"Powerstar Middelburg";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10267;"15:55 14.02.2026";"Parking 13 d 22 h 36 min";"South Africa, Steve Tshwete Local Municipality, KoornfonteinGeofence: Mpumalanga";173:40:28
9768;"16:55 17.02.2026";"Parking 00  d 2 h 23 min";"South Africa, 2280, Govan Mbeki Local Municipality, Evander, Govan Mbeki Ward 17, R546Geofence: Mpumalanga";100:39:53
